age,workclass,fnlwgt,education,education_num,marital_status,occupation,relationship,race,sex,capital_gain,capital_loss,hours_per_week,native_country
31,4,87418,8,11,2,4,0,4,1,0,0,40,39
34,4,108116,9,13,2,10,0,4,1,0,0,50,39
37,4,227597,15,10,2,3,0,4,1,0,0,40,39
40,4,223934,15,10,2,1,5,4,0,0,0,17,39
35,4,209629,9,13,4,10,1,4,1,0,0,40,39
28,4,99838,9,13,4,4,1,4,1,0,0,38,0
30,4,241259,8,11,2,14,0,4,1,0,0,40,39
45,4,34419,15,10,2,4,0,4,1,7298,0,40,39
56,4,90017,5,4,2,7,0,4,1,0,0,40,32
36,7,179488,9,13,2,11,0,4,1,7298,0,55,39
59,4,108929,10,16,4,10,1,4,1,0,0,50,39
39,4,108069,15,10,4,3,4,4,0,0,0,40,39
68,0,186163,3,2,6,0,4,2,0,0,0,40,39
75,6,106873,1,7,6,12,1,4,1,0,0,40,39
47,4,456661,5,4,2,3,0,4,1,0,0,40,26
38,4,49020,11,9,2,3,0,4,1,0,0,40,39
25,4,237065,15,10,0,8,3,2,1,0,0,38,39
41,4,29762,11,9,2,3,0,4,1,0,0,52,39
66,0,314347,11,9,2,0,0,2,1,0,0,40,39
20,4,227778,15,10,4,12,1,4,0,0,0,56,39
23,4,129345,15,10,4,8,1,4,1,0,0,50,39
75,6,192813,12,14,6,12,1,4,1,0,0,45,39
18,4,51789,15,10,4,8,3,4,1,0,0,8,39
31,2,48520,7,12,4,11,4,4,1,0,0,40,39
41,4,243607,4,3,2,1,0,4,1,0,0,40,26
51,4,50459,12,14,2,10,0,4,1,0,1740,40,39
37,4,147258,6,5,2,7,0,4,1,0,0,50,39
33,4,164864,9,13,0,10,4,4,0,0,323,40,39
42,7,455553,11,9,4,1,4,2,0,0,0,40,39
30,4,340899,14,15,4,10,1,4,1,0,1590,80,39
32,4,153963,11,9,0,8,4,4,0,0,0,35,39
40,4,192259,12,14,4,10,1,4,1,0,0,35,39
38,4,207568,9,13,2,4,0,4,1,5178,0,40,39
21,4,225395,15,10,4,10,3,4,0,0,0,24,39
54,4,177675,11,9,0,1,4,4,0,0,0,42,39
51,6,73493,15,10,5,4,1,4,0,0,0,60,39
38,4,242080,15,10,2,12,0,4,1,0,0,55,39
47,4,116641,9,13,0,10,4,4,0,0,0,4,10
19,0,466458,15,10,4,0,3,4,0,0,0,45,39
50,4,99316,8,11,2,10,0,4,1,0,0,40,39
68,1,232151,15,10,0,1,2,2,0,2346,0,40,39
33,4,44623,11,9,2,4,0,4,1,0,0,45,39
23,4,251073,0,6,4,6,1,4,1,0,0,40,39
47,4,162494,15,10,0,12,4,4,0,0,0,45,39
29,6,467936,15,10,4,5,1,4,1,0,0,40,0
39,6,34111,11,9,2,5,0,4,1,0,0,70,39
50,6,176867,10,16,2,10,0,4,1,3781,0,40,39
39,4,190297,10,16,2,10,0,4,1,99999,0,55,39
61,4,54780,9,13,2,7,0,4,1,0,0,40,39
21,4,396722,15,10,4,8,3,4,0,0,0,25,39
36,4,99146,15,10,2,7,0,4,1,0,1887,40,39
40,5,33126,12,14,2,3,0,4,1,0,0,50,39
29,4,319149,2,8,2,14,0,4,1,0,0,40,26
34,4,72793,9,13,4,8,1,4,0,0,0,15,39
28,4,76129,11,9,4,7,4,4,0,0,0,40,13
58,4,196643,11,9,0,12,1,4,0,0,0,15,39
30,1,314310,9,13,2,10,0,4,1,0,0,40,39
25,4,259715,11,9,2,5,0,4,1,0,0,50,39
17,4,27415,1,7,4,6,3,0,1,0,0,20,39
52,4,284329,15,10,2,3,0,4,1,0,0,45,39
34,2,79190,9,13,2,10,5,4,0,0,0,50,39
28,4,37805,9,13,2,12,0,4,1,0,0,40,39
59,6,32552,11,9,2,14,0,4,1,0,0,48,39
53,4,288216,15,10,3,12,1,4,0,0,0,40,39
42,7,202011,15,10,4,4,1,4,0,0,0,40,39
48,4,126441,3,2,2,8,0,1,1,0,0,45,3
18,4,152004,1,7,4,8,3,2,1,0,0,20,39
41,4,221947,15,10,2,3,0,4,1,0,0,56,39
20,4,366929,15,10,4,1,3,4,0,0,0,35,39
28,4,142264,6,5,4,7,1,4,1,0,0,50,6
42,4,108506,11,9,2,14,0,0,1,0,0,60,39
43,4,212894,11,9,0,3,2,4,1,0,0,40,39
42,4,198619,8,11,2,7,0,4,1,0,0,40,39
69,0,337720,11,9,2,0,0,4,1,0,0,24,39
51,1,45487,11,9,2,14,0,4,1,0,0,80,39
25,4,147804,11,9,2,14,0,4,1,0,0,60,39
39,4,206074,9,13,2,10,0,4,1,0,0,45,39
60,0,124487,15,10,0,0,1,4,0,0,0,40,39
45,7,30219,15,10,2,11,0,4,1,0,0,40,39
20,4,186014,11,9,4,8,1,4,0,0,0,38,39
47,4,266860,15,10,2,12,0,4,1,0,0,65,39
38,4,262882,11,9,2,7,5,4,0,0,0,40,39
62,0,181782,11,9,2,0,0,4,1,0,0,15,39
35,4,81259,9,13,4,1,1,4,0,0,0,43,39
43,4,143046,11,9,2,7,5,4,0,0,0,40,12
37,4,305379,9,13,2,4,0,4,1,0,0,50,39
28,4,67661,15,10,4,1,2,4,0,0,0,40,39
34,4,198183,9,13,4,12,1,4,0,0,0,50,39
25,2,63996,11,9,0,1,1,4,0,0,0,40,39
64,6,275034,15,10,2,12,0,4,1,0,0,35,39
56,4,143266,15,10,2,4,0,4,1,0,0,40,39
28,4,54243,11,9,0,14,1,4,1,0,0,60,39
61,4,72442,11,9,2,3,0,4,1,0,0,40,39
33,4,217962,15,10,4,7,4,2,1,0,0,40,0
35,4,334999,11,9,2,12,0,4,1,0,0,45,39
19,4,125938,2,8,4,8,3,4,1,0,0,40,8
48,4,175070,11,9,0,4,1,4,0,0,2258,40,39
45,6,152752,8,11,2,11,0,4,1,0,0,3,39
47,2,198660,9,13,2,10,0,4,1,0,0,40,39
32,4,204374,11,9,0,6,1,4,1,0,0,40,39
28,4,215873,0,6,4,7,3,2,1,0,0,45,39
26,7,130557,9,13,4,4,1,4,0,0,0,35,39
35,4,108140,9,13,2,4,0,4,1,0,0,40,39
28,0,230704,11,9,4,0,1,2,1,0,0,40,39
41,4,325786,11,9,2,7,0,4,1,0,0,40,39
27,4,167737,15,10,4,6,1,4,1,0,0,48,39
56,4,102106,11,9,2,6,0,4,1,0,0,40,39
20,4,137618,15,10,4,14,3,4,1,0,0,35,39
45,4,207955,4,3,3,8,1,4,1,0,0,40,7
53,7,91121,12,14,4,1,1,4,0,0,0,40,39
23,4,179413,11,9,2,3,0,4,1,0,0,40,39
49,4,165513,15,10,0,6,4,2,0,0,0,40,39
26,4,137678,11,9,4,8,1,4,1,0,0,40,39
24,4,211160,15,10,2,12,0,4,1,0,0,40,39
38,4,171482,11,9,2,3,0,4,1,0,1672,50,39
28,4,632733,12,14,2,12,0,4,1,0,0,60,39
29,4,151382,8,11,0,6,4,4,1,0,0,50,39
56,2,264436,15,10,0,4,1,4,0,0,0,40,39
36,4,113481,11,9,0,3,1,4,1,0,0,40,39
41,4,91316,7,12,4,8,1,4,1,0,0,40,39
34,4,226872,9,13,0,12,1,4,0,0,0,40,39
21,4,149637,15,10,4,8,1,4,0,0,0,40,39
42,2,266135,15,10,2,11,0,4,1,0,0,52,39
22,4,35663,11,9,4,8,1,4,0,0,0,40,39
54,6,200960,9,13,2,12,0,4,1,0,0,50,39
50,2,157043,12,14,0,10,1,2,0,2202,0,30,0
45,2,182100,9,13,2,12,0,4,1,0,0,40,39
43,4,299197,15,10,2,1,0,4,1,0,0,40,39
56,6,236731,3,2,5,4,1,4,1,0,0,25,0
54,4,186224,12,14,4,10,1,4,1,0,0,40,39
21,4,416103,11,9,4,7,3,4,1,0,0,40,39
69,4,71489,12,14,2,10,0,4,1,0,0,25,39
21,0,242736,7,12,4,0,3,4,0,0,0,40,39
32,4,73498,5,4,0,8,4,4,0,0,0,40,39
32,2,178109,11,9,2,11,0,4,1,0,0,43,39
23,4,380281,7,12,4,8,3,4,1,0,0,25,4
32,4,136331,9,13,2,12,0,4,1,0,1887,40,39
74,5,162340,15,10,6,4,4,4,1,0,0,40,39
19,4,286435,15,10,4,3,3,4,1,594,0,40,39
38,6,190387,11,9,2,3,0,4,1,0,0,50,39
67,5,182581,15,10,2,4,0,4,1,20051,0,20,39
55,4,190514,5,4,2,1,0,4,1,0,0,75,39
25,4,141876,11,9,3,4,1,4,1,0,0,45,39
20,0,201490,15,10,4,0,3,4,1,0,0,40,39
42,4,449578,15,10,2,3,0,4,1,0,0,48,39
18,4,395026,1,7,4,8,3,4,1,0,0,12,39
36,2,206951,15,10,2,11,0,4,1,0,0,40,39
66,4,174276,15,10,6,12,4,4,0,0,0,50,39
27,0,249463,8,11,2,0,0,4,1,0,0,20,39
38,4,149771,11,9,0,3,1,4,1,3325,0,40,39
38,7,125499,9,13,2,10,0,1,1,7688,0,60,19
40,5,115411,7,12,2,4,0,4,1,0,0,65,39
33,4,231826,1,7,2,3,0,4,1,0,0,40,26
75,0,260543,0,6,6,0,2,1,0,0,0,1,3
72,0,194548,15,10,3,0,1,4,1,0,0,3,39
41,4,180138,11,9,4,12,1,4,1,0,0,50,39
64,6,167149,5,4,2,8,0,4,1,0,0,25,39
46,4,186539,11,9,0,3,2,4,1,0,0,48,39
36,4,24106,11,9,2,3,0,4,1,3103,0,40,39
27,4,241607,9,13,4,13,2,4,1,0,0,50,39
23,7,33551,9,13,2,13,0,4,1,0,0,38,39
50,7,133014,8,11,2,10,0,4,1,0,0,40,39
54,4,339667,11,9,4,1,1,4,1,0,0,41,39
36,4,43712,0,6,2,3,0,4,1,0,0,40,39
20,4,61777,15,10,2,12,0,4,1,0,0,30,39
18,0,151552,1,7,4,0,2,4,0,0,0,15,39
31,6,182177,11,9,2,3,0,4,1,0,1902,40,39
27,4,36440,14,15,4,10,1,4,0,0,0,65,39
29,4,84560,11,9,4,6,3,4,1,0,0,40,39
20,4,198148,11,9,4,1,3,4,1,0,0,40,39
34,6,156890,11,9,2,4,0,4,1,0,0,50,39
30,4,161690,8,11,4,10,1,4,0,0,0,40,39
48,5,88564,15,10,0,5,1,4,1,0,0,45,39
23,4,166517,11,9,2,1,0,4,1,0,0,40,39
20,4,185452,11,9,4,1,3,4,0,0,0,40,39
53,4,188644,13,1,2,8,0,4,1,0,0,40,26
44,5,187720,15,10,2,12,0,4,1,0,0,50,39
47,6,168109,11,9,2,5,0,4,1,15024,0,50,39
21,4,284651,15,10,4,12,3,4,0,0,0,20,39
22,4,184665,11,9,4,7,3,4,0,0,0,40,39
18,4,60981,15,10,4,12,3,4,0,2176,0,35,39
19,4,228577,11,9,4,3,3,4,1,0,0,36,39
79,5,309272,11,9,2,4,0,4,1,0,0,40,39
54,4,96710,11,9,2,9,2,2,0,0,0,20,39
52,4,288353,9,13,2,12,0,4,1,99999,0,48,39
52,4,264129,15,10,0,12,1,4,0,0,0,40,39
58,0,365410,15,10,5,0,2,4,0,0,0,99,39
47,4,304857,12,14,5,13,1,4,1,27828,0,40,39
57,4,151874,11,9,2,8,5,2,0,0,0,50,39
26,4,58371,11,9,4,1,3,4,1,0,0,40,39
34,2,177675,9,13,2,4,0,4,1,0,0,55,39
45,4,117556,15,10,0,1,4,2,0,0,0,32,39
46,4,226032,9,13,2,12,5,4,0,0,0,16,39
43,4,67339,9,13,4,7,1,4,1,0,0,15,39
29,4,213842,15,10,2,3,0,4,1,0,0,40,39
45,4,327886,14,15,4,10,1,4,1,0,0,40,39
46,6,131091,9,13,2,12,0,4,1,0,1902,40,39
21,4,225724,15,10,4,1,3,4,0,0,0,20,39
46,4,155489,7,12,2,3,0,4,1,0,0,44,39
17,4,327127,1,7,4,14,3,4,1,0,0,20,39
39,4,258037,12,14,4,1,1,4,1,0,0,40,0
30,6,209808,10,16,2,10,0,4,1,0,0,40,39
24,4,208882,11,9,4,3,1,2,1,0,0,40,39
58,0,183869,11,9,2,0,0,4,1,3411,0,80,39
48,2,100818,9,13,5,10,4,4,0,7443,0,45,39
24,4,280134,0,6,4,12,1,4,1,0,0,49,8
28,4,197222,15,10,4,13,3,4,0,0,0,38,39
55,0,194740,0,6,6,0,1,4,0,0,0,45,39
29,4,261725,9,13,4,1,1,4,0,0,0,35,39
42,4,179524,9,13,5,8,1,4,0,0,0,50,39
62,6,113440,9,13,2,10,0,4,1,15024,0,40,39
34,4,186269,11,9,0,1,3,4,1,0,0,40,39
47,4,239865,11,9,2,3,0,4,1,0,1977,45,39
32,7,113129,9,13,2,1,0,4,1,0,0,38,39
26,4,142226,9,13,0,13,1,4,0,0,0,40,39
31,4,97723,7,12,2,3,0,4,1,0,0,40,39
49,4,87928,8,11,2,3,0,4,1,5013,0,40,39
19,4,352849,11,9,4,12,2,2,0,0,1719,30,39
63,4,123157,11,9,2,6,0,4,1,0,0,40,39
32,4,37070,8,11,4,3,1,4,1,0,0,45,39
32,4,43403,15,10,0,5,1,4,0,0,1590,54,39
21,4,180190,8,11,2,5,0,4,1,0,0,46,39
59,0,147989,11,9,6,0,1,4,0,0,0,35,39
32,4,125856,7,12,2,4,0,4,1,0,0,60,39
28,7,255254,9,13,2,10,5,2,0,0,0,37,39
42,4,54202,9,13,4,12,1,4,1,10520,0,50,39
43,1,101709,15,10,0,6,1,1,1,0,0,40,39
54,4,165001,11,9,2,4,0,4,1,0,0,48,39
55,4,80445,9,13,2,3,0,4,1,0,0,40,39
61,4,284710,14,15,2,10,0,4,1,0,1902,45,4
64,4,114994,15,10,5,8,1,4,1,0,0,40,39
22,0,125905,15,10,4,0,3,4,1,0,0,40,39
42,4,126003,11,9,2,13,0,4,1,0,0,40,39
48,4,323798,7,12,2,10,0,4,1,0,1902,38,39
20,4,60639,15,10,4,12,3,4,0,0,0,28,39
50,4,184424,15,10,2,1,5,4,0,0,1902,38,39
41,7,27305,12,14,2,10,0,4,1,0,0,40,39
21,4,315470,11,9,4,12,3,4,0,0,0,30,39
61,2,34632,9,13,0,8,1,4,1,0,0,30,39
44,4,179666,7,12,4,13,1,4,1,0,0,40,39
21,0,233923,15,10,4,0,3,4,0,0,0,24,39
34,4,289228,12,14,2,4,5,4,0,15024,0,45,39
21,4,64520,11,9,4,12,1,4,1,0,0,55,39
20,4,110998,15,10,4,1,3,1,0,0,0,30,39
41,6,27305,11,9,2,5,0,4,1,7688,0,40,39
44,4,139907,15,10,4,12,3,4,1,0,0,50,39
45,4,162302,11,9,0,4,4,4,0,0,0,30,39
54,4,283281,5,4,4,3,1,2,1,0,0,50,39
59,4,87510,11,9,0,3,1,4,1,0,0,40,39
24,4,117167,15,10,4,8,1,4,0,0,0,53,39
66,2,376506,10,16,0,10,1,4,0,3273,0,40,39
23,4,201682,9,13,2,1,2,4,0,0,0,40,39
19,4,151801,0,6,4,6,3,4,1,0,0,39,39
34,7,62327,9,13,2,10,0,4,1,0,0,40,39
51,4,233149,7,12,2,4,0,4,1,0,0,45,39
26,4,310907,15,10,2,4,5,4,0,0,0,35,39
45,4,72896,11,9,4,7,1,4,1,0,0,40,39
30,7,45737,15,10,4,1,1,4,0,0,0,40,39
51,4,150999,11,9,2,7,0,4,1,0,0,40,39
49,6,59612,0,6,0,5,4,4,1,0,0,70,39
21,4,30039,15,10,4,10,3,4,1,0,0,40,39
34,4,193172,11,9,4,12,3,4,0,0,0,35,39
21,7,204034,15,10,4,8,1,4,0,0,0,16,39
50,4,133963,9,13,0,12,1,4,0,0,0,50,39
61,4,195453,11,9,2,4,0,4,1,0,0,50,39
25,4,124111,9,13,4,12,3,4,0,0,0,36,0
49,4,146121,4,3,3,7,4,1,0,0,0,20,40
35,4,176279,15,10,6,1,4,4,0,0,0,30,39
46,4,213140,9,13,2,10,0,4,1,0,0,40,0
34,4,42596,15,10,2,4,0,4,1,0,0,45,39
33,6,398874,9,13,4,13,3,4,1,0,0,40,39
44,4,346594,11,9,0,8,4,4,0,0,0,40,39
68,6,234859,15,10,2,8,0,4,1,0,0,30,39
34,4,381153,11,9,2,14,0,4,1,0,0,40,39
23,4,200967,1,7,4,8,1,4,0,0,0,24,39
69,0,171050,11,9,6,0,1,4,0,0,0,9,39
47,4,138069,15,10,2,3,0,4,1,0,0,40,39
27,4,294451,1,7,2,5,0,4,1,0,0,40,39
23,4,167424,15,10,4,8,3,4,0,0,0,35,39
35,4,87556,12,14,4,10,1,4,1,0,0,45,39
36,4,166416,11,9,2,6,0,4,1,0,0,40,39
22,0,144210,1,7,2,0,5,4,0,0,0,20,39
45,4,209912,9,13,2,4,0,1,1,0,0,40,19
37,4,361951,9,13,4,12,1,2,1,0,0,48,0
21,0,133515,7,12,4,0,3,4,0,594,0,40,39
54,4,105428,11,9,2,3,0,4,1,0,0,40,39
18,4,260253,1,7,4,8,3,4,1,0,0,40,39
41,4,156526,15,10,5,6,1,4,1,0,0,40,39
68,2,254218,8,11,2,4,0,4,1,0,0,24,39
24,4,200819,2,8,4,12,1,4,1,0,0,40,39
38,4,292307,9,13,3,3,1,2,1,0,0,40,6
27,4,279608,4,3,2,5,0,4,1,0,0,40,26
67,2,102690,9,13,2,4,0,4,1,0,0,20,39
44,4,100584,11,9,2,7,0,0,1,0,0,40,39
34,4,183811,15,10,4,6,1,4,1,0,0,40,39
41,4,106679,12,14,4,4,1,4,1,27828,0,50,39
51,4,165953,11,9,5,6,1,2,1,0,0,45,39
33,7,121245,9,13,2,10,0,4,1,0,0,60,39
69,6,29980,5,4,4,5,2,4,1,1848,0,10,39
62,4,159908,15,10,2,1,5,4,0,0,0,38,39
41,4,167375,9,13,4,1,1,4,1,0,0,52,39
41,4,210591,11,9,2,7,0,4,1,0,0,40,39
45,4,256367,2,8,0,5,1,2,1,0,0,40,39
53,4,33304,15,10,2,14,0,4,1,0,0,40,39
34,4,85355,9,13,4,1,3,4,1,0,0,40,39
19,0,181265,15,10,4,0,3,4,0,0,0,30,39
36,4,187847,9,13,2,4,0,4,1,7688,0,40,39
41,4,303510,11,9,2,4,0,4,1,0,0,40,39
23,4,362623,0,6,2,8,0,4,1,0,1573,30,26
31,6,55912,6,5,4,3,4,4,1,0,0,47,39
37,4,32207,11,9,4,14,1,4,1,0,0,40,39
48,4,352614,11,9,2,10,0,4,1,7688,0,40,0
52,4,95329,9,13,2,7,0,4,1,0,0,40,19
51,4,313146,11,9,2,1,0,4,1,0,0,40,39
46,4,155659,1,7,2,3,0,4,1,0,1902,40,39
28,2,86615,11,9,4,8,3,2,1,0,0,30,39
54,4,231482,9,13,2,4,0,4,1,0,0,40,39
41,4,112763,11,9,6,12,1,4,0,0,0,40,39
36,2,95855,12,14,2,10,5,4,0,0,0,60,39
46,4,182128,12,14,0,10,4,4,0,6497,0,50,39
29,2,187981,15,10,2,8,0,4,1,0,0,40,39
30,2,31171,15,10,4,3,1,4,1,0,1590,40,39
20,4,171156,15,10,4,8,3,4,0,0,0,25,39
60,6,525878,11,9,2,4,0,2,1,0,0,40,39
53,4,117932,11,9,0,7,1,4,0,0,0,40,39
24,4,113577,15,10,4,12,1,4,1,0,0,40,39
44,4,121781,15,10,0,1,1,1,0,0,0,37,39
21,0,175166,15,10,4,0,3,4,0,2176,0,40,39
34,4,35595,9,13,2,12,0,4,1,0,0,40,39
44,2,162506,12,14,2,10,0,4,1,0,0,35,39
71,4,162297,11,9,6,12,4,4,0,0,0,20,39
60,1,248288,15,10,0,1,1,4,0,0,0,40,39
51,4,189511,8,11,2,8,0,4,1,0,0,50,11
46,5,201865,14,15,2,10,0,4,1,0,0,60,39
80,4,86111,10,16,2,10,0,4,1,0,0,30,39
37,1,54595,11,9,4,1,4,2,0,0,0,40,39
39,4,185520,15,10,4,5,1,4,0,0,0,40,39
37,4,123104,10,16,2,10,0,4,1,0,0,40,39
43,4,186396,6,5,4,7,1,4,0,0,0,20,39
59,4,24244,15,10,0,8,1,4,0,0,0,40,39
63,4,85420,15,10,2,12,0,4,1,5013,0,15,39
47,5,192894,9,13,2,4,0,4,1,0,1902,45,39
24,4,194630,9,13,4,10,1,4,1,0,0,35,39
61,4,87032,11,9,6,1,1,4,0,0,0,40,39
71,6,137723,11,9,2,7,0,4,1,1455,0,3,39
37,4,202683,15,10,2,12,0,4,1,0,0,48,39
48,4,168283,15,10,2,14,0,4,1,0,0,45,39
31,4,161765,11,9,4,7,1,4,1,0,0,50,39
42,4,29393,15,10,0,7,1,4,0,0,0,40,39
31,4,446512,15,10,5,8,4,2,0,0,0,40,39
17,4,171461,0,6,4,12,3,4,0,0,0,14,39
25,4,335522,6,5,4,6,1,4,1,0,0,40,26
29,4,146343,11,9,4,8,4,2,0,0,0,25,39
55,4,119751,12,14,4,4,4,1,0,0,0,50,37
47,7,108890,11,9,0,1,4,4,0,1831,0,38,39
51,6,107096,11,9,2,5,0,4,1,0,0,50,39
58,6,195835,15,10,0,3,1,4,1,0,0,45,39
24,4,162282,11,9,4,3,1,4,1,0,0,40,39
23,4,43150,9,13,4,10,1,4,1,0,0,40,39
34,4,159303,12,14,4,10,3,4,0,0,0,30,39
53,4,229465,12,14,2,4,0,4,1,0,0,55,39
42,6,32185,9,13,2,5,0,4,1,0,0,60,39
23,3,188535,5,4,0,0,1,4,1,0,0,35,39
29,4,250967,8,11,2,7,0,4,1,0,0,40,39
20,4,140513,15,10,4,1,3,2,0,0,0,25,39
36,6,140676,9,13,4,12,1,4,1,0,0,50,39
26,4,123472,11,9,4,8,3,4,0,0,0,40,39
61,6,111563,9,13,2,5,0,4,1,0,0,20,39
26,4,89648,9,13,4,4,1,4,0,0,0,50,39
59,1,298449,15,10,2,1,0,4,1,0,0,43,39
41,4,194636,9,13,2,4,0,4,1,0,0,60,39
50,5,171338,12,14,2,12,0,4,1,15024,0,40,39
30,4,423311,11,9,1,7,0,2,1,0,0,40,39
29,4,49087,9,13,4,10,1,4,1,0,0,50,39
19,4,236396,1,7,4,6,1,4,1,0,0,40,39
53,0,123011,11,9,2,0,0,4,1,0,0,40,39
51,4,174754,11,9,4,8,1,2,0,0,0,38,39
21,4,20728,11,9,4,12,3,4,0,4101,0,40,39
40,4,130760,11,9,2,4,0,4,1,0,0,42,39
23,4,150463,11,9,4,9,4,3,0,0,0,40,13
29,4,194402,12,14,4,4,1,1,0,0,0,42,0
51,4,280093,11,9,5,1,2,4,0,0,0,40,39
27,4,29261,15,10,4,12,4,4,1,0,0,50,39
42,7,160369,12,14,2,10,0,4,1,0,0,50,39
45,4,101825,11,9,6,12,4,4,0,0,0,45,39
49,0,558183,8,11,3,0,4,4,0,0,0,40,39
46,4,185870,9,13,2,12,0,4,1,0,1902,40,39
21,7,173324,15,10,4,8,3,2,1,0,0,20,39
50,4,594521,6,5,0,1,4,4,0,0,0,40,39
33,4,212918,15,10,4,13,1,4,1,0,0,70,39
27,1,409815,15,10,4,1,4,2,0,0,0,40,39
44,4,123983,9,13,0,8,1,1,1,0,0,40,3
39,4,343403,11,9,2,12,5,4,0,0,0,36,39
46,4,104632,11,9,2,7,0,1,1,0,0,40,1
34,6,247540,11,9,4,5,1,4,1,0,1974,30,39
33,4,93206,4,3,2,5,0,1,1,0,0,40,30
57,6,204387,9,13,2,4,0,4,1,0,1977,10,39
35,4,178322,8,11,2,12,0,4,1,0,0,50,11
21,5,225442,11,9,4,5,3,4,1,0,0,40,39
33,4,356015,11,9,5,3,1,0,1,0,0,35,17
56,6,183580,9,13,2,3,0,4,1,0,0,30,0
60,2,141637,12,14,2,10,0,4,1,0,0,40,39
60,4,166330,11,9,2,1,5,4,0,0,0,40,39
41,4,180181,12,14,0,4,4,4,0,0,0,40,39
39,7,318918,9,13,2,4,0,4,1,0,0,40,39
29,4,113870,3,2,2,8,0,4,1,0,0,40,0
58,6,164065,12,14,0,12,1,4,1,0,0,18,39
18,2,242956,1,7,4,10,3,2,0,0,0,40,39
43,4,52498,11,9,0,4,4,4,0,0,0,40,39
33,4,91667,11,9,2,3,0,4,1,0,0,44,39
34,4,104293,9,13,4,1,3,4,0,0,0,40,39
20,7,444554,15,10,4,8,3,4,1,0,0,25,39
17,4,195505,0,6,4,12,3,4,1,0,0,5,39
35,4,239415,11,9,2,3,0,4,1,0,0,42,39
35,4,167691,11,9,4,6,3,4,0,0,0,20,39
44,6,156687,11,9,2,5,0,1,1,0,0,42,24
42,4,112607,11,9,2,3,0,4,1,0,0,50,39
29,4,196420,11,9,4,4,1,4,0,0,0,45,39
20,4,105479,15,10,4,12,1,4,0,0,0,25,39
51,0,43909,11,9,0,0,4,2,0,0,0,40,39
60,4,156774,11,9,2,10,0,4,1,0,0,45,39
72,4,174993,15,10,6,8,1,4,0,0,0,35,39
39,4,106838,15,10,2,12,0,4,1,4386,0,45,39
39,2,364782,15,10,2,11,0,4,1,0,0,40,39
50,4,240374,12,14,2,4,0,4,1,0,0,50,39
20,4,166371,11,9,4,3,2,4,1,0,0,40,39
62,4,115771,8,11,6,12,4,4,0,0,0,33,39
35,4,301862,11,9,2,7,0,4,1,0,0,40,39
48,4,97863,9,13,2,10,0,4,1,0,0,45,22
45,4,239864,11,9,4,1,3,4,1,0,0,40,39
42,4,107276,15,10,4,4,1,4,0,0,2444,40,39
36,4,142711,11,9,5,7,1,4,1,0,0,40,33
30,4,97933,7,12,2,14,5,4,0,0,1485,37,39
54,4,146325,9,13,2,1,0,4,1,0,0,40,39
34,4,208785,7,12,0,12,1,4,1,0,0,50,39
54,4,259323,15,10,2,10,0,4,1,0,0,40,39
27,4,156266,11,9,4,12,3,0,1,0,0,20,39
42,4,212760,15,10,2,12,0,4,1,0,0,60,39
29,4,141350,11,9,4,11,1,4,1,0,0,50,39
47,4,30840,12,14,0,10,1,4,1,0,0,40,39
41,4,236900,11,9,0,3,1,4,1,0,0,40,39
41,4,24763,11,9,0,14,4,4,1,7443,0,40,39
22,4,95566,15,10,3,12,3,3,0,0,0,22,6
41,5,120277,9,13,2,4,0,4,1,0,0,40,0
34,4,46144,15,10,0,6,4,4,0,0,0,40,39
43,4,57600,11,9,2,1,5,4,0,0,0,40,39
35,4,60135,0,6,2,8,5,4,0,0,0,40,39
64,6,106538,12,14,0,10,1,4,1,0,0,50,39
52,2,186117,11,9,2,11,0,4,1,0,0,56,39
41,4,149102,11,9,4,14,1,4,1,0,0,40,31
31,0,163890,15,10,4,0,4,2,0,0,0,40,39
31,4,398988,15,10,4,4,1,4,1,0,0,40,39
44,4,186790,12,14,2,4,0,4,1,0,0,48,39
40,4,248094,11,9,2,14,0,4,1,0,0,40,39
35,6,171968,11,9,5,14,1,4,1,0,0,70,39
32,4,163530,11,9,0,8,4,0,0,0,0,40,39
40,4,296858,15,10,2,12,0,4,1,5178,0,40,39
40,4,329924,11,9,5,6,1,2,1,0,0,30,39
31,4,138416,4,3,2,6,0,4,1,0,0,56,26
55,4,254516,6,5,4,6,2,2,1,0,0,37,39
60,5,142494,0,6,2,3,0,4,1,0,0,40,39
44,1,320451,9,13,2,10,0,1,1,15024,0,40,30
64,2,202984,11,9,2,3,0,4,1,3137,0,40,39
22,4,151790,15,10,2,12,5,4,0,0,0,30,11
38,4,173858,9,13,2,4,0,1,1,7688,0,35,3
30,4,29522,15,10,2,12,5,4,0,0,0,40,39
47,4,95680,15,10,2,4,0,1,1,0,0,40,39
22,4,207940,15,10,4,6,3,4,0,0,0,36,39
17,4,89821,1,7,4,8,3,4,1,0,0,10,39
35,2,170682,1,7,2,10,5,2,0,0,0,32,39
23,4,423453,11,9,4,12,3,2,0,0,0,16,39
25,4,242700,15,10,4,14,1,4,1,10520,0,50,39
33,6,193246,11,9,4,4,1,4,1,0,0,55,10
19,2,243960,15,10,4,12,3,4,0,0,0,16,39
31,4,104729,3,2,2,6,0,4,1,0,0,35,26
62,4,270092,12,14,2,10,0,4,1,0,0,40,39
63,4,192849,9,13,0,8,1,4,0,0,0,10,39
28,4,126743,4,3,4,8,2,4,1,2176,0,52,26
